start_timestamp,end_timestamp,cpu_request_avg_container,cpu_request_sum_container,cpu_limit_avg_container,cpu_limit_sum_container,cpu_usage_sum_container,cpu_usage_avg_container,cpu_usage_max_container,cpu_usage_min_container,cpu_throttle_sum_container,cpu_throttle_avg_container,cpu_throttle_max_container
Fri Apr  7 11:52:28 UTC 2023,Fri Apr  7 12:07:29 UTC 2023,"4","8","15","30","15.11948490983341","7.559742454916705","23.16030119859885","11.720721433265135","3.3443753260013183","0.022299157640239056","0.011149578820119528","0.017020617079306875"
Fri Apr  7 12:07:29 UTC 2023,Fri Apr  7 12:22:29 UTC 2023,"4","8","15","30","14.97419433504886","7.48709716752443","21.083498382331648","10.808467544766609","3.689070934332752","0.019739853829880055","0.009869926914940028","0.015420862320685446"
Fri Apr  7 12:22:29 UTC 2023,Fri Apr  7 12:37:30 UTC 2023,"4","8","15","30","15.11742524024002","7.55871262012001","21.130205264966936","11.4208923256665","4.20717347630028","0.026111325055167438","0.013055662527583719","0.02054305762069597"
Fri Apr  7 12:37:30 UTC 2023,Fri Apr  7 12:52:30 UTC 2023,"4","8","15","30","15.087675818537697","7.543837909268849","21.451116889800566","12.105393788267005","3.6723037147001985","0.02326123927472007","0.011630619637360035","0.01772744069081643"
Fri Apr  7 12:52:30 UTC 2023,Fri Apr  7 13:07:31 UTC 2023,"4","8","15","30","15.174775610160044","7.587387805080022","19.826256137801103","11.00561629050062","3.6189947786003662","0.02053487900920191","0.010267439504600955","0.013872620798851466"
Fri Apr  7 13:07:31 UTC 2023,Fri Apr  7 13:22:31 UTC 2023,"4","8","15","30","15.099452095659991","7.549726047829996","21.593541237032817","11.164139603800141","4.0070384786988145","0.019824868652868574","0.009912434326434287","0.013317991304596027"
Fri Apr  7 13:22:32 UTC 2023,Fri Apr  7 13:37:32 UTC 2023,"4","8","15","30","8.852685723881134","4.426342861940567","21.362362179534585","10.942499379933967","1.3354026596993207","0.0038133326137937537","0.0019066663068968768","0.0030914456999878103"
Fri Apr  7 13:37:32 UTC 2023,Fri Apr  7 13:52:33 UTC 2023,"4","8","15","30","5.60797988576226","2.80398994288113","7.730396690167254","3.9661168870341497","1.4920457238680682","0","0","0"
Fri Apr  7 13:52:33 UTC 2023,Fri Apr  7 14:07:33 UTC 2023,"4","8","15","30","5.7040677742854715","2.8520338871427358","8.287239826433748","4.589692095199522","1.4797175218331782","0","0","0"
Fri Apr  7 14:07:33 UTC 2023,Fri Apr  7 14:22:34 UTC 2023,"4","8","15","30","5.6279539336000255","2.8139769668000127","7.869945058798961","4.180015183632107","1.3628554783004803","0","0","0"
Fri Apr  7 14:22:34 UTC 2023,Fri Apr  7 14:37:34 UTC 2023,"4","8","15","30","5.584531998346662","2.792265999173331","7.579794856999069","3.8153061473664516","1.3287727619986982","0","0","0"
Fri Apr  7 14:37:34 UTC 2023,Fri Apr  7 14:52:35 UTC 2023,"4","8","15","30","5.392234993487817","2.6961174967439083","8.037399587632777","4.2029602082659645","1.4491811586990175","0","0","0"
Fri Apr  7 14:52:35 UTC 2023,Fri Apr  7 15:07:35 UTC 2023,"4","8","15","30","5.293635925654414","2.646817962827207","7.675724225966649","4.170079096899523","1.4459922781330534","0","0","0"
Fri Apr  7 15:07:35 UTC 2023,Fri Apr  7 15:22:36 UTC 2023,"4","8","15","30","5.336737269990005","2.6683686349950024","7.658792635833379","4.051145976500508","1.287597502733115","0","0","0"
Fri Apr  7 15:22:36 UTC 2023,Fri Apr  7 15:37:36 UTC 2023,"4","8","15","30","20.673517136138855","10.336758568069428","38.254652014099214","20.40389281133345","1.4874076678340014","3.2452964109114886","1.6226482054557443","1.6616606323103504"
Fri Apr  7 15:37:36 UTC 2023,Fri Apr  7 15:52:37 UTC 2023,"4","8","15","30","28.459715691491144","14.229857845745572","44.472419620334406","22.351960982834377","7.319110589132955","4.483532764857479","2.2417663824287395","2.2547554159528764"
Fri Apr  7 15:52:37 UTC 2023,Fri Apr  7 16:07:37 UTC 2023,"4","8","15","30","28.291190873081085","14.145595436540543","39.88990816913235","21.62969851179902","5.890710662866089","4.486371035136794","2.243185517568397","2.280904243374712"
Fri Apr  7 16:07:37 UTC 2023,Fri Apr  7 16:22:38 UTC 2023,"4","8","15","30","28.3086518796122","14.1543259398061","42.38030892439807","21.615089837830357","8.360855196932485","4.552022480695401","2.2760112403477004","2.35070442422529"
Fri Apr  7 16:22:38 UTC 2023,Fri Apr  7 16:37:38 UTC 2023,"4","8","15","30","28.729000754208926","14.364500377104463","39.13939113190087","21.308420765399934","8.219680425563517","4.512564849951716","2.256282424975858","2.2845675326114887"
Fri Apr  7 16:37:38 UTC 2023,Fri Apr  7 16:52:39 UTC 2023,"4","8","15","30","28.602383635492167","14.301191817746084","42.94131882349805","21.774809913667074","6.416087001864798","4.461604160210353","2.2308020801051764","2.289673038388502"
Fri Apr  7 16:52:39 UTC 2023,Fri Apr  7 17:07:39 UTC 2023,"4","8","15","30","28.16176892321453","14.080884461607265","38.3779542405003","19.419325406100445","7.154145306829984","4.493450006880465","2.2467250034402326","2.299427308137937"
Fri Apr  7 17:07:39 UTC 2023,Fri Apr  7 17:22:40 UTC 2023,"4","8","15","30","28.804510033532146","14.402255016766073","42.62273746870147","21.445868713532885","6.146462233298613","4.465567475378155","2.2327837376890773","2.2661254259287356"
Fri Apr  7 17:22:40 UTC 2023,Fri Apr  7 17:37:40 UTC 2023,"4","8","15","30","14.609232178148943","7.304616089074472","34.41257639223089","17.982300041798347","2.150901347802331","1.2811501871448394","0.6405750935724197","0.6604449861954086"
Fri Apr  7 17:37:40 UTC 2023,Fri Apr  7 17:52:41 UTC 2023,"4","8","15","30","7.532764659026611","3.7663823295133056","11.125004822198147","5.652736769232433","1.6296514706336893","0.008325009834491007","0.0041625049172455035","0.004427599042537623"
Fri Apr  7 17:52:41 UTC 2023,Fri Apr  7 18:07:41 UTC 2023,"4","8","15","30","7.4687218685867265","3.7343609342933632","10.354283331598465","5.201641222663844","1.5843762772002568","0.014609908852886794","0.007304954426443397","0.0077841688620746835"
Fri Apr  7 18:07:41 UTC 2023,Fri Apr  7 18:22:42 UTC 2023,"4","8","15","30","7.501135920622231","3.7505679603111153","10.788510940266619","5.5535882328326505","1.98297102819973","0.02198357165288635","0.010991785826443175","0.011104402767816136"
Fri Apr  7 18:22:42 UTC 2023,Fri Apr  7 18:37:42 UTC 2023,"4","8","15","30","7.557591498179956","3.778795749089978","9.923416062203856","5.0994916276346585","1.8229007103674424","0.02506250422874442","0.01253125211437221","0.013151796927592642"
Fri Apr  7 18:37:42 UTC 2023,Fri Apr  7 18:52:43 UTC 2023,"4","8","15","30","7.450375698359889","3.7251878491799446","11.639233320532366","5.952662900501552","1.6545731582329608","0.026800018233322707","0.013400009116661353","0.013792673916082252"
Fri Apr  7 18:52:43 UTC 2023,Fri Apr  7 19:07:43 UTC 2023,"4","8","15","30","7.411966784112284","3.705983392056142","11.709744972238937","6.43989624583628","1.4841296146662595","0.032028439347133786","0.016014219673566893","0.016313175234479307"
Fri Apr  7 19:07:43 UTC 2023,Fri Apr  7 19:22:44 UTC 2023,"4","8","15","30","7.5382600109512","3.7691300054756","10.001107713067904","5.119855180367207","1.8180305349330108","0.029157140345968998","0.014578570172984499","0.015641874056319498"
Fri Apr  7 19:22:44 UTC 2023,Fri Apr  7 19:37:44 UTC 2023,"4","8","15","30","6.713836878207642","3.356918439103821","10.92014639073362","5.764925865700934","1.8076037545649646","0.010705664916092466","0.005352832458046233","0.005796538098851064"
Fri Apr  7 19:37:44 UTC 2023,Fri Apr  7 19:52:45 UTC 2023,"4","8","15","30","6.060098441064538","3.030049220532269","9.097040850964063","4.659336346263687","1.577280629965632","0","0","0"
Fri Apr  7 19:52:45 UTC 2023,Fri Apr  7 20:07:45 UTC 2023,"4","8","15","30","6.058015560616687","3.0290077803083433","8.879828576700916","4.452915533666965","1.707228752830997","0","0","0"
Fri Apr  7 20:07:45 UTC 2023,Fri Apr  7 20:22:46 UTC 2023,"4","8","15","30","6.075205424773352","3.037602712386676","8.919841614804076","4.502228946867399","1.4490500894685587","0","0","0"
Fri Apr  7 20:22:46 UTC 2023,Fri Apr  7 20:37:46 UTC 2023,"4","8","15","30","6.029232930912145","3.0146164654560725","9.107581542199476","4.890483232766079","1.579093042567062","0","0","0"
Fri Apr  7 20:37:46 UTC 2023,Fri Apr  7 20:52:47 UTC 2023,"4","8","15","30","6.0710849796000135","3.0355424898000067","8.329659353068564","4.3240322688672075","1.424235090931567","0","0","0"
Fri Apr  7 20:52:47 UTC 2023,Fri Apr  7 21:07:47 UTC 2023,"4","8","15","30","6.1159394299145795","3.0579697149572898","7.7294595284659104","3.897279755732355","1.8046467943699098","0","0","0"
Fri Apr  7 21:07:47 UTC 2023,Fri Apr  7 21:22:48 UTC 2023,"4","8","15","30","6.056550247368868","3.028275123684434","8.339426640972185","4.239815170868921","1.5020622111003226","0","0","0"
Fri Apr  7 21:22:48 UTC 2023,Fri Apr  7 21:37:48 UTC 2023,"4","8","15","30","11.473320152392066","5.736660076196033","19.85029259363267","10.22247170576593","1.5622666139310846","0.16690952995517386","0.08345476497758693","0.09053097726667138"
Fri Apr  7 21:37:48 UTC 2023,Fri Apr  7 21:52:49 UTC 2023,"4","8","15","30","14.875164612036766","7.437582306018383","22.469500601000618","12.018596337801622","3.5537713180684176","0.24317678168391604","0.12158839084195802","0.12289621739196004"
Fri Apr  7 21:52:49 UTC 2023,Fri Apr  7 22:07:49 UTC 2023,"4","8","15","30","14.788246833722159","7.394123416861079","18.886432780934655","10.031793052167632","3.8855269016348757","0.23789874048849724","0.11894937024424862","0.1319883685137865"
Fri Apr  7 22:07:49 UTC 2023,Fri Apr  7 22:22:50 UTC 2023,"4","8","15","30","14.93614990133456","7.46807495066728","22.17299686589977","11.253200126400527","4.353034420066979","0.25839394756322515","0.12919697378161257","0.13185196620344933"
Fri Apr  7 22:22:50 UTC 2023,Fri Apr  7 22:37:50 UTC 2023,"4","8","15","30","14.904775112275578","7.452387556137789","21.397396610700525","11.106933664969013","3.8804175368354965","0.23917808952298414","0.11958904476149207","0.12440901535287856"
Fri Apr  7 22:37:50 UTC 2023,Fri Apr  7 22:52:51 UTC 2023,"4","8","15","30","14.84537875047432","7.42268937523716","21.589808289931778","10.858073738931369","3.612624682233824","0.23900762687471694","0.11950381343735847","0.12607047901608937"
Fri Apr  7 22:52:51 UTC 2023,Fri Apr  7 23:07:51 UTC 2023,"4","8","15","30","14.88935760979101","7.444678804895505","20.974514536532418","11.053433738330689","3.800843460399968","0.23379194794020997","0.11689597397010498","0.12048449968160117"
Fri Apr  7 23:07:51 UTC 2023,Fri Apr  7 23:22:52 UTC 2023,"4","8","15","30","14.803015865713437","7.401507932856719","21.980874579694742","11.240197294430496","3.06068511470221","0.23631956934645257","0.11815978467322628","0.12253271816598812"
Fri Apr  7 23:22:52 UTC 2023,Fri Apr  7 23:37:52 UTC 2023,"4","8","15","30","17.24674257390447","8.623371286952235","27.68659900726828","14.248550806536029","3.9986405816317228","0.13010651737254036","0.06505325868627018","0.06751660961046435"
Fri Apr  7 23:37:52 UTC 2023,Fri Apr  7 23:52:53 UTC 2023,"4","8","15","30","18.549243022866754","9.274621511433377","24.29750118733306","12.694731382431929","4.171115060600763","0.0537241827311508","0.0268620913655754","0.031037837579303115"
Fri Apr  7 23:52:53 UTC 2023,Sat Apr  8 00:07:53 UTC 2023,"4","8","15","30","18.89809024932652","9.44904512466326","25.119076240066594","12.892850136966445","5.395485209599913","0.04096634938850285","0.020483174694251424","0.022004145722994823"
Sat Apr  8 00:07:53 UTC 2023,Sat Apr  8 00:22:54 UTC 2023,"4","8","15","30","18.597289884768998","9.298644942384499","26.44481770573184","13.41181401339903","5.480109770099322","0.03458611359425029","0.017293056797125145","0.020406841598842537"
Sat Apr  8 00:22:54 UTC 2023,Sat Apr  8 00:37:54 UTC 2023,"4","8","15","30","18.59648001504441","9.298240007522205","27.89494420976844","13.9764644939336","4.846425258100498","0.031818279051727044","0.015909139525863522","0.01791057966896413"
Sat Apr  8 00:37:54 UTC 2023,Sat Apr  8 00:52:55 UTC 2023,"4","8","15","30","18.63242626026001","9.316213130130006","27.6442294970698","15.043052543734666","4.457930254365783","0.029776586711506403","0.014888293355753202","0.01676681282874545"
Sat Apr  8 00:52:55 UTC 2023,Sat Apr  8 01:07:55 UTC 2023,"4","8","15","30","18.750614685029852","9.375307342514926","26.029087349167092","13.707621680432931","4.246072662699347","0.030598210614949373","0.015299105307474687","0.017671532220683524"
Sat Apr  8 01:07:55 UTC 2023,Sat Apr  8 01:22:56 UTC 2023,"4","8","15","30","18.70282295965564","9.35141147982782","28.138581482235654","14.590668741501092","5.1889326341993485","0.035916403397695626","0.017958201698847813","0.02102600527011011"
Sat Apr  8 01:22:56 UTC 2023,Sat Apr  8 01:37:56 UTC 2023,"4","8","15","30","17.585941633161212","8.792970816580606","26.775629603668737","14.311213611566927","3.5168300465641855","0.010132885479298689","0.005066442739649344","0.005066831205736032"
Sat Apr  8 01:37:56 UTC 2023,Sat Apr  8 01:52:57 UTC 2023,"4","8","15","30","17.272323683531077","8.636161841765539","25.331939858799643","13.464218580567588","4.510079626599326","0","0","0"
Sat Apr  8 01:52:57 UTC 2023,Sat Apr  8 02:07:57 UTC 2023,"4","8","15","30","17.306136580100024","8.653068290050012","25.5610736244979","12.894481801132981","3.4075893189020765","0","0","0"
Sat Apr  8 02:07:57 UTC 2023,Sat Apr  8 02:22:58 UTC 2023,"4","8","15","30","17.14312055052659","8.571560275263295","24.289927795005497","12.308995538402815","4.310739143064711","0","0","0"
Sat Apr  8 02:22:58 UTC 2023,Sat Apr  8 02:37:58 UTC 2023,"4","8","15","30","17.18689494122557","8.593447470612785","25.344534024165476","13.566989608799728","4.011925202732285","0","0","0"
Sat Apr  8 02:37:58 UTC 2023,Sat Apr  8 02:52:59 UTC 2023,"4","8","15","30","17.174619889718922","8.587309944859461","25.68392693873029","12.929606115899514","4.252680659666657","0","0","0"
Sat Apr  8 02:52:59 UTC 2023,Sat Apr  8 03:07:59 UTC 2023,"4","8","15","30","17.098028136622162","8.549014068311081","24.673712479532696","13.5214311562983","3.776314150635153","0","0","0"
Sat Apr  8 03:07:59 UTC 2023,Sat Apr  8 03:23:00 UTC 2023,"4","8","15","30","17.21841893546891","8.609209467734456","25.13776282799663","13.539479741896503","3.5477567096318428","0","0","0"
Sat Apr  8 03:23:00 UTC 2023,Sat Apr  8 03:38:00 UTC 2023,"4","8","15","30","9.123762504148889","4.5618812520744445","23.291309433131634","11.89379462293194","0.8014370914665051","0","0","0"
Sat Apr  8 03:38:01 UTC 2023,Sat Apr  8 03:53:01 UTC 2023,"4","8","15","30","3.4901478245378366","1.7450739122689183","5.2239910076682765","2.7063581966329364","0.8192164182352523","0","0","0"
Sat Apr  8 03:53:01 UTC 2023,Sat Apr  8 04:08:02 UTC 2023,"4","8","15","30","3.526150926448819","1.7630754632244094","5.189020378398709","2.6450107055987853","0.6901406469328019","0","0","0"
Sat Apr  8 04:08:02 UTC 2023,Sat Apr  8 04:23:02 UTC 2023,"4","8","15","30","3.510234202996621","1.7551171014983105","5.324640560503273","2.8408983684998628","0.7134985734669802","0","0","0"
Sat Apr  8 04:23:02 UTC 2023,Sat Apr  8 04:38:03 UTC 2023,"4","8","15","30","3.4477078028500547","1.7238539014250274","5.079945565632078","2.868454912634722","0.8763178623009783","0","0","0"
Sat Apr  8 04:38:03 UTC 2023,Sat Apr  8 04:53:03 UTC 2023,"4","8","15","30","3.5230612614510273","1.7615306307255136","5.6345197924994865","3.259998596032771","0.7891006301001956","0","0","0"
Sat Apr  8 04:53:03 UTC 2023,Sat Apr  8 05:08:04 UTC 2023,"4","8","15","30","3.510358130053436","1.755179065026718","5.118012989797474","2.9372069965310703","0.9141094930314769","0","0","0"
Sat Apr  8 05:08:04 UTC 2023,Sat Apr  8 05:23:04 UTC 2023,"4","8","15","30","3.50145915454564","1.75072957727282","4.746830035598638","2.569424069665062","0.8036894661335585","0","0","0"
Sat Apr  8 05:23:04 UTC 2023,Sat Apr  8 05:38:05 UTC 2023,"4","8","15","30","4.410904670989969","2.2054523354949844","7.459868715330958","3.8082267553002263","0.7201708594337106","0","0","0"
Sat Apr  8 05:38:05 UTC 2023,Sat Apr  8 05:53:05 UTC 2023,"4","8","15","30","5.217883593368784","2.608941796684392","7.375115025431539","3.9892762069318755","1.0103916251333431","0","0","0"
Sat Apr  8 05:53:05 UTC 2023,Sat Apr  8 06:08:06 UTC 2023,"4","8","15","30","5.261845078146628","2.630922539073314","7.336971413902938","4.0483451820017455","1.2511220038325215","0","0","0"
Sat Apr  8 06:08:06 UTC 2023,Sat Apr  8 06:23:06 UTC 2023,"4","8","15","30","5.26157426221128","2.63078713110564","7.3225482526662145","3.761522338031015","1.2941869739016207","0","0","0"
Sat Apr  8 06:23:06 UTC 2023,Sat Apr  8 06:38:07 UTC 2023,"4","8","15","30","5.2118914443465325","2.6059457221732663","6.996494585834444","3.7692319542324793","1.286805860865085","0","0","0"
Sat Apr  8 06:38:07 UTC 2023,Sat Apr  8 06:53:07 UTC 2023,"4","8","15","30","5.237019825471152","2.618509912735576","7.431089620769489","3.9500899887993","1.3820865102345123","0","0","0"
Sat Apr  8 06:53:07 UTC 2023,Sat Apr  8 07:08:08 UTC 2023,"4","8","15","30","5.172655704697826","2.586327852348913","7.263411779464999","3.7481290957308375","0.9935901091666892","0","0","0"
Sat Apr  8 07:08:08 UTC 2023,Sat Apr  8 07:23:08 UTC 2023,"4","8","15","30","5.225274359494474","2.612637179747237","7.006848644333271","3.5604152353984926","1.546625799930189","0","0","0"
Sat Apr  8 07:23:08 UTC 2023,Sat Apr  8 07:38:09 UTC 2023,"4","8","15","30","15.955417977765514","7.977708988882757","37.398360625270286","19.30704789516749","1.4066134284987735","0.007293336178161386","0.003646668089080693","0.005024065763218564"
Sat Apr  8 07:38:09 UTC 2023,Sat Apr  8 07:53:09 UTC 2023,"4","8","15","30","23.894300200703245","11.947150100351623","36.17770928340033","18.485606058465784","5.67500162293436","0.0007641515413890647","0.00038207577069453234","0.00043814338160941014"
Sat Apr  8 07:53:09 UTC 2023,Sat Apr  8 08:08:10 UTC 2023,"4","8","15","30","24.034197771401114","12.017098885700557","36.8170852413013","18.66375313536652","4.41745211793265","0.0013596025149367386","0.0006798012574683693","0.00072344477126514"
Sat Apr  8 08:08:10 UTC 2023,Sat Apr  8 08:23:10 UTC 2023,"4","8","15","30","23.954846997381214","11.977423498690607","35.208678246530084","18.603597260130723","5.596945715132946","0.0009965167000010643","0.0004982583500005321","0.000783404156324138"
Sat Apr  8 08:23:10 UTC 2023,Sat Apr  8 08:38:11 UTC 2023,"4","8","15","30","23.91171955382542","11.95585977691271","32.8893184107379","17.63700910633585","4.8142482481974485","0.00011983153218906589","0.00005991576609453294","0.00011983153218906589"
Sat Apr  8 08:38:11 UTC 2023,Sat Apr  8 08:53:11 UTC 2023,"4","8","15","30","23.81198878865223","11.905994394326115","32.3611362250677","16.56570788466682","7.056579756131396","0.0005679169931180036","0.0002839584965590018","0.0003909229839169795"
Sat Apr  8 08:53:11 UTC 2023,Sat Apr  8 09:08:12 UTC 2023,"4","8","15","30","24.10281974530443","12.051409872652215","34.56308130543135","17.680601765033014","6.547918502831211","0.0023186800850557975","0.0011593400425278988","0.0014743298356389178"
